customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,AverageMonthlySpend
9801-NOSHQ,1,0,0,1,23,1,0,-1.49434411306831,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,-0.03
6339-YPSAH,1,0,0,0,9,1,1,0.3003966471111027,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,-0.08
3621-CEOVK,0,1,1,0,14,1,1,1.177825463198816,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,-0.03
6906-ANDWJ,1,0,1,1,15,1,1,0.3369561811147577,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.03
2159-TURXX,1,0,0,0,5,1,0,-1.48603512806748,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,-0.19
1548-FEHVL,1,0,1,0,61,1,1,1.377241103218751,0,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0.03
3795-CAWEX,1,0,1,1,70,1,1,1.721233082253138,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.04
6215-NQCPY,1,0,0,0,15,1,1,1.161207493197155,0,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,-0.02
5647-URDKA,1,0,1,1,8,1,0,-1.497667707068642,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-0.12
2229-DPMBI,0,0,1,1,8,1,0,-1.504314895069307,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-0.12
9626-WEQRM,0,0,0,0,4,0,1,-1.183588074037245,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.24
2188-SXWVT,0,0,0,0,34,1,0,-0.3244390249513595,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,-0.01
6258-PVZWJ,1,0,1,0,68,1,1,0.8654076271675846,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.03
1094-BKOSX,0,0,1,1,45,0,0,-0.4573827849646494,0,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,-0.0
6969-MVBAI,0,1,0,0,9,1,1,0.8421424691652587,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,-0.07
2978-XXSOG,0,0,0,0,22,1,1,-0.1898334679379036,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,-0.02
2342-CKIAO,0,0,0,0,2,1,0,-1.477726143066649,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-0.49
6953-PBDIN,1,0,1,0,70,1,0,0.2721460981082788,0,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,0.02
3898-BSJYF,0,0,0,1,10,1,0,0.2920876621102721,0,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,-0.07
3938-YFPXD,1,0,0,0,72,1,0,0.6493740171459885,0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,0.02
7696-AMHOD,0,0,1,1,49,1,0,0.4399875951250571,0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,0.01
2453-SAFNS,0,1,0,0,54,1,0,0.2438955491054544,0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,0.01
9558-IHEZX,0,0,0,0,71,1,1,1.395520870220578,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,0.03
9617-UDPEU,0,0,0,0,22,1,1,-1.512623880070137,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,-0.04
6340-DACFT,0,0,1,1,50,1,0,-1.469417158065818,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,-0.01
4955-VCWBI,0,0,1,1,43,1,0,-1.487696925067646,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,-0.02
6813-GZQCG,0,0,1,1,45,1,1,-1.333149804052196,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,-0.01
7426-GSWPO,1,1,0,0,64,1,1,1.28750406520978,0,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,0.03
3389-KTRXV,0,0,1,1,23,1,0,-1.359738556054854,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-0.03
3118-UHVVQ,0,0,1,0,68,1,0,-1.294928473048375,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,-0.0
1031-IIDEO,0,0,0,0,1,1,1,0.2023506241013013,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.98
5832-XKAES,1,0,0,0,2,1,1,0.1674528870978128,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.47
3205-MXZRA,1,0,0,0,26,1,0,-0.1765390919365745,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,-0.01
4701-AHWMW,1,0,1,0,55,0,1,-0.3393951979528547,1,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,0.01
8317-BVKSO,1,0,0,0,14,1,1,-1.48603512806748,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,-0.06
5702-KVQRD,1,0,1,0,71,1,1,0.5912111221401742,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,0.02
0083-PIVIK,1,0,0,0,64,1,0,0.5480044001358552,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,0.02
9210-IAHGH,0,0,0,0,7,1,1,0.1990270301009693,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,-0.12
6169-PGNCD,0,0,0,0,57,1,1,0.3170146171127639,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,0.01
0023-XUOPT,0,0,1,0,13,1,0,0.9750862291785486,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,-0.04
4592-IWTJI,0,0,1,1,3,0,0,-1.165308307035418,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.32
4909-JOUPP,1,1,1,0,72,1,0,1.493566893230379,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.03
4657-FWVFY,0,0,1,1,40,1,1,1.049867094186024,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,0.02
2257-BOVXD,1,0,1,0,14,1,1,0.0610978790871808,0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,-0.04
7729-JTEEC,1,0,1,1,2,1,1,-0.6734163949862454,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.48
7632-MNYOY,1,1,0,0,66,1,0,1.533450021234366,1,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,0.03
6518-LGAOV,0,0,1,0,38,1,1,1.337357975214764,1,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,0.02
7242-QZLXF,1,0,0,1,1,0,1,-1.311546443050037,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1.0
4576-CSAJH,1,0,0,0,22,1,1,-0.3194536339508612,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,-0.02
1000-AJSLD,1,0,0,0,1,1,1,-1.484373331067314,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-1.0
9696-RMYBA,1,0,0,0,5,1,1,0.5097830691320341,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,-0.17
8690-UPCZI,1,0,1,1,29,1,0,0.142525932095321,0,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,-0.0
1062-LHZOD,1,0,1,1,1,1,1,0.1707764810981454,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.98
9770-LXDBK,0,0,0,0,3,1,0,-1.474402549066317,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-0.33
4086-WITJG,1,0,1,1,71,1,0,-1.497667707068642,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,-0.01
8344-WFMFH,1,0,0,1,9,1,1,-0.4872951309676395,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.09
9600-NAXZN,1,0,0,0,43,1,1,1.217708591202803,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0.02
8822-KNBHV,0,0,0,0,48,1,1,0.6211234681431647,0,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,0.01
8404-FYDIB,1,0,0,0,26,1,1,0.7274784761537967,0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.0
2791-SFVEW,0,0,0,0,9,1,0,-1.482711534067148,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,-0.1
6457-USBER,1,0,0,0,1,1,1,0.53304822713436,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.97
6762-NSODU,0,0,1,1,46,1,0,-1.507638489069639,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,-0.01
4662-EKDPQ,1,0,0,0,2,1,0,-0.0901256479279362,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.48
9248-OJYKK,1,1,0,0,1,1,1,0.3884718881199074,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.97
9888-ZCUMM,1,0,1,1,64,0,1,-0.1565975279345812,0,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0.01
3398-FSHON,0,1,0,0,12,1,1,0.8820255971692458,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,-0.04
3319-DWOEP,1,1,1,0,6,1,1,1.029925530184031,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,-0.13
1074-WVEVG,0,0,1,0,59,1,0,-1.476064346066483,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,-0.01
9979-RGMZT,0,0,0,0,7,1,1,0.9734244321783826,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,-0.1
6437-UDQJM,0,1,1,0,72,1,1,0.642726829145324,0,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,0.02
1226-IENZN,1,1,0,0,16,1,1,0.464914550127549,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.03
2108-GLPQB,1,0,1,0,25,1,0,-0.3061592579495322,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,-0.02
9259-PACGQ,0,0,1,0,34,1,0,-0.0701840839259427,1,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.0
4415-IJZTP,0,0,0,0,1,1,1,0.3236618051134285,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.98
1465-VINDH,0,0,1,1,10,1,1,1.240973749205128,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,-0.05
5474-LAMUQ,1,0,1,0,24,1,0,-1.484373331067314,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,-0.03
3468-DRVQJ,0,0,1,1,10,1,0,0.1840708570994741,0,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,-0.07
1122-YJBCS,1,0,1,0,69,1,1,-0.3693075439558449,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,0.01
4990-ALDGW,1,0,0,0,57,1,0,-1.462769970065154,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-0.01
4816-OKWNX,1,0,1,1,50,1,1,1.284180471209448,0,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,0.03
3315-IKYZQ,1,0,1,1,28,0,0,-0.464029972965314,0,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,-0.01
2810-FTLEM,0,0,0,0,16,1,1,-0.4856333339674735,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.04
4747-LCAQL,1,0,0,0,25,1,1,0.4732235351283796,0,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,-0.01
3411-WLRSQ,0,1,1,0,3,1,1,0.3269853991137606,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.3
0898-XCGTF,1,0,1,0,61,1,1,1.054852485186523,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,0.02
8006-PYCSW,0,0,0,0,2,1,0,-1.484373331067314,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-0.5
8249-THVEC,1,0,1,1,51,1,0,-1.507638489069639,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,-0.01
8722-PRFDV,0,0,1,1,71,1,0,0.4250314221235619,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,0.02
2164-SOQXL,0,0,1,1,20,1,0,-1.48603512806748,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-0.04
4020-KIUDI,1,0,1,1,6,1,0,-1.492682316068144,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,-0.16
5850-BDWCY,0,0,0,0,6,1,0,-1.481049737066981,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-0.16
2038-YSEZE,0,0,0,0,29,1,0,0.0893484280900052,0,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,-0.01
0827-ITJPH,1,0,0,0,36,1,1,-1.535889038072463,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,-0.02
8799-OXZMD,0,0,0,0,28,0,1,-1.163646510035252,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,-0.02
1925-TIBLE,0,0,1,0,7,1,1,0.722493085153298,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-0.11
1705-GUHPV,0,0,0,0,63,1,0,-1.348105977053691,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-0.0
4779-ZGICK,1,0,1,1,48,1,0,-1.369709338055851,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-0.01
0048-PIHNL,0,0,1,0,49,1,0,-1.472740752066151,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,-0.01
0818-OCPZO,1,1,0,0,27,1,1,0.5546515881365197,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.0
3967-KXAPS,1,0,1,0,72,1,0,0.9152615371725684,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.03
1447-GIQMR,1,0,1,0,1,1,1,0.1458495260956535,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.98
3704-IEAXF,0,0,1,1,72,0,0,-0.3693075439558449,0,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,0.01
6810-VCAEX,0,0,0,0,47,0,0,-0.8346107040023594,0,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,-0.0
0674-EYYZV,0,0,0,0,1,1,1,-0.3360716039525224,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-0.98
4480-MBMLB,0,0,0,0,36,1,1,1.330710787214099,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,0.02
1395-OFUWC,1,0,1,1,43,0,0,-1.178602683036747,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.01
0822-QGCXA,0,1,1,0,27,1,0,0.6344178441444933,0,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,0.0
0872-NXJYS,0,0,0,0,9,1,1,0.4915033021302069,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.08
2832-KJCRD,0,0,0,0,38,1,1,1.292489456210278,0,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,0.02
3588-WSTTJ,0,1,0,0,35,1,1,1.139604132194995,0,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.02
4075-WKNIU,0,0,1,1,0,1,0,0.2854404741096075,0,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0.29
5090-EMGTC,0,0,1,0,59,1,1,1.172840072198317,0,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,0.03
2346-CZYIL,1,0,0,0,27,1,0,-1.476064346066483,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,-0.03
3798-EPWRR,0,1,0,0,2,1,0,-0.6916961619880726,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.49
6258-NGCNG,1,0,0,0,7,1,0,-1.371371135056017,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-0.13
4186-ZBUEW,0,0,0,0,36,1,1,0.1973652331008033,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,0.0
5274-XHAKY,0,0,1,1,41,1,1,0.9817334171792133,0,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.02
1442-BQPVU,0,0,0,0,13,0,0,-1.183588074037245,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.07
3978-YNKDD,1,0,0,1,19,1,0,-1.459446376064822,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,-0.04
4940-KHCWD,0,0,1,0,60,0,0,-0.8994207870088381,0,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0.0
9412-ARGBX,0,0,0,1,48,1,1,1.0216165451832,1,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0.02
1389-CXMLU,1,1,0,0,3,1,0,0.8737166121684152,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,-0.29
9589-ABEPT,1,0,1,0,69,1,1,0.9202469281730667,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,0.03
9388-ZEYVT,1,0,0,0,43,0,0,-0.6850489739874083,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,-0.0
0305-SQECB,0,0,0,1,11,0,1,-0.9542600880143204,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,-0.08
7605-SNLQG,0,0,1,0,45,1,1,-0.4823097399671412,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,-0.0
4670-TABXH,1,0,1,0,72,1,1,1.495228690230545,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.03
5561-NWEVX,0,1,1,0,2,1,0,0.4798707231290442,1,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,-0.47
0064-SUDOG,0,0,1,1,12,1,0,-1.477726143066649,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,-0.08
8561-NMTBD,0,0,1,1,67,1,1,1.581642134239184,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,0.03
5161-XEUVX,1,0,1,0,37,1,0,0.9817334171792133,0,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,0.01
8292-FRFZQ,0,0,0,0,39,0,0,-0.7847567939973756,0,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,-0.01
8591-NXRCV,0,0,0,0,41,1,1,0.3286471961139271,0,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,0.01
7895-VONWT,0,0,0,0,25,0,1,-0.5487816199737862,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,-0.02
4526-RMTLL,1,0,1,1,8,1,1,0.3785011061189107,0,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,-0.09
6253-GNHWH,0,0,1,1,71,1,0,0.2106596091021319,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,0.02
4566-NECEV,1,0,0,0,5,1,0,1.056514282186689,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,-0.16
8080-POTJR,0,0,0,0,30,1,1,0.4831943171293762,0,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,0.0
6906-MPARY,1,0,0,0,40,1,1,0.8255244991635975,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,0.01
3662-FXJFO,0,0,0,0,54,1,1,-1.471078955065984,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-0.01
8107-RZLNV,1,0,1,0,72,1,1,1.380564697219083,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,0.03
0516-OOHAR,1,0,1,1,28,1,0,1.182810854199314,0,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,0.01
2027-CWDNU,1,0,1,1,18,1,1,0.6925807391503077,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,-0.02
2737-WFVYW,0,0,0,0,2,0,1,-0.6484894399837535,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,-0.49
9912-OMZDS,0,0,1,1,59,1,1,1.375579306218585,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,0.03
3733-ZEECP,1,0,1,1,22,1,1,-0.4540591909643171,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.02
7878-RTCZG,0,0,0,0,1,1,0,-1.491020519067978,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-1.0
2452-MRMZF,0,1,1,0,72,1,1,-1.298252067048708,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,-0.0
2272-QAGFO,0,1,0,0,14,1,1,0.3170146171127639,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.04
7103-IPXPJ,1,0,1,0,50,1,0,1.151236711196158,0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,0.02
4342-HFXWS,0,0,1,1,48,1,0,0.1641292930974808,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,0.01
3545-CNWRG,0,0,1,1,49,1,1,1.116338974192669,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0.02
1785-BPHTP,1,0,1,1,28,1,0,0.6875953481498096,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.0
4989-LIXVT,1,1,0,0,68,1,1,1.034910921184529,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,0.03
7315-WYOAW,1,0,0,0,13,1,0,1.196105230200643,0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,-0.03
1173-XZPYF,0,0,0,0,11,1,1,0.8122301231622688,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,-0.05
9850-OWRHQ,0,0,1,0,3,1,1,0.3103674291120994,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.3
3768-NLUBH,1,1,1,0,57,1,0,1.191119839200145,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.03
8676-TRMJS,1,0,0,0,3,1,0,0.3402797751150897,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.31
2509-TFPJU,1,0,1,0,72,1,0,-1.296590270048542,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,-0.0
9530-GRMJG,1,0,1,1,70,1,1,0.642726829145324,0,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0.02
6898-RBTLU,0,0,1,1,49,1,0,0.4831943171293762,0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,0.01
5481-NTDOH,0,1,1,0,67,1,1,1.405491652221575,0,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,0.03
2068-WWXQZ,1,0,0,0,46,1,0,-1.48603512806748,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,-0.01
7359-SSBJK,0,1,0,0,64,1,1,0.180747263099142,1,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,0.02
2061-VVFST,0,0,1,0,37,1,0,-1.504314895069307,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,-0.02
0685-MLYYM,0,1,0,0,2,1,0,0.1990270301009693,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.47
0749-IRGQE,0,1,1,0,13,0,0,-0.6468276429835875,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,-0.06
2380-DAMQP,0,0,1,0,72,1,0,1.674702766248487,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0.04
